group,candidate_a,candidate_b,mae_relative_difference,rmse_relative_difference,loss,semantic_evidence,eligible,rejection_reasons,preference_distance
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-8-start_s-60,0.4000000000000001,0.20204102886728761,26.734700962242925,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",70
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-10-start_s-60,0.6086956521739131,0.41955396691501745,44.41991483919624,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",72
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-4-start_s-60,0.11764705882352948,0.2857142857142858,15.406162464986,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",59
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-6-start_s-60,0.5116279069767443,0.11764705882352944,29.502963976288196,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",57
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-8-start_s-60,0.7692307692307693,0.39999999999999997,51.794871794871796,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",55
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-10-start_s-60,0.9508196721311477,0.6086956521739131,67.83083867902116,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",57
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-4-start_s-60,0.4000000000000001,0.14359353944898157,24.786451314966058,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",44
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-6-start_s-60,0.7692307692307693,0.26014193060853535,47.13293614848964,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",42
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-8-start_s-60,1.0000000000000002,0.5358983848622455,67.8632794954082,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",40
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-10-start_s-60,1.1578947368421053,0.7362022948218613,82.43481333616731,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",42
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-4-start_s-60,0.8571428571428571,0.8571428571428572,71.42857142857143,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_below_minimum"",""mae_tolerance"",""rmse_tolerance""]",86
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-6-start_s-60,0.5,0.5000000000000001,41.66666666666667,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",84
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-8-start_s-60,0.22222222222222232,0.22222222222222227,18.518518518518526,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",82
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-10-start_s-60,0.0,0.0,0.0,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",True,[],84
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-4-start_s-60,0.5,0.684747639175602,47.8249213058534,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",76
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-6-start_s-60,0.10526315789473688,0.30567893186997025,15.452455623735851,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",74
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-8-start_s-60,0.18181818181818177,0.020410288672876125,9.771252046671625,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance""]",72
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-10-start_s-60,0.3999999999999999,0.20204102886728753,26.734700962242915,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",74
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-4-start_s-60,0.10526315789473688,0.5000000000000001,21.929824561403514,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",61
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-6-start_s-60,0.29787234042553185,0.10526315789473686,18.402388951101155,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",59
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-8-start_s-60,0.5714285714285714,0.18181818181818168,34.632034632034625,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",57
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-10-start_s-60,0.769230769230769,0.39999999999999997,51.79487179487178,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",59
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-4-start_s-60,0.18181818181818177,0.36292059209576216,21.188262160767827,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",46
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-6-start_s-60,0.5714285714285714,0.03847577293368105,29.853954335884605,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",44
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-8-start_s-60,0.8235294117647057,0.3233015388908616,51.953188551264006,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",42
location,gradual-ramp-v1__location__stable__duration_s-20-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-10-start_s-60,0.9999999999999999,0.5358983848622454,67.86327949540816,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",44
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-4-start_s-60,0.4000000000000001,0.20204102886728761,26.734700962242925,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_below_minimum"",""mae_tolerance"",""rmse_tolerance""]",78
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-6-start_s-60,0.0,0.20204102886728753,6.734700962242918,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""rmse_tolerance""]",76
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-8-start_s-60,0.2857142857142857,0.48081641154691507,30.312928003944787,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",74
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-10-start_s-60,0.5,0.684747639175602,47.8249213058534,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",76
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-4-start_s-60,0.0,0.0,0.0,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",True,[],68
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-6-start_s-60,0.4,0.4,33.333333333333336,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",66
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-8-start_s-60,0.6666666666666666,0.6666666666666666,55.55555555555555,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",64
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-10-start_s-60,0.8571428571428571,0.8571428571428571,71.42857142857142,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",66
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-4-start_s-60,0.4,0.20204102886728753,26.73470096224292,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",53
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-6-start_s-60,0.7692307692307693,0.5901182196423014,58.132145782948506,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",51
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-8-start_s-60,1.0,0.8404082057734574,78.01360685911524,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",49
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-10-start_s-60,1.1578947368421053,1.0152300043085505,91.73573698572362,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",51
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-4-start_s-60,0.6666666666666666,0.3431457505076199,44.77152501692066,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",38
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-6-start_s-60,1.0,0.7184910359318369,73.9497011977279,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",36
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-8-start_s-60,1.2,0.9551845001450343,91.83948333816781,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",34
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-4-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-10-start_s-60,1.3333333333333333,1.1180751631538304,103.93583877179434,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",36
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-4-start_s-60,0.7692307692307693,0.5901182196423013,58.1321457829485,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_below_minimum"",""mae_tolerance"",""rmse_tolerance""]",76
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-6-start_s-60,0.4,0.2020410288672877,26.734700962242925,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",74
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-8-start_s-60,0.11764705882352948,0.08489846928149027,8.71230191722615,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",72
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-10-start_s-60,0.10526315789473688,0.30567893186997025,15.452455623735851,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",74
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-4-start_s-60,0.4,0.4,33.333333333333336,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",66
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-6-start_s-60,0.0,0.0,0.0,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",True,[],64
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-8-start_s-60,0.2857142857142857,0.2857142857142857,23.80952380952381,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",62
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-10-start_s-60,0.5,0.5,41.66666666666667,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",64
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-4-start_s-60,0.0,0.2020410288672877,6.734700962242924,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""rmse_tolerance""]",51
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-6-start_s-60,0.4,0.20204102886728764,26.734700962242922,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",49
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-8-start_s-60,0.6666666666666666,0.48081641154691496,49.36054705156383,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",47
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-10-start_s-60,0.8571428571428571,0.684747639175602,65.68206416299626,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",49
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-4-start_s-60,0.2857142857142857,0.058874503045718764,16.248197720571575,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",36
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-6-start_s-60,0.6666666666666666,0.3431457505076197,44.77152501692065,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",34
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-8-start_s-60,0.9090909090909091,0.6138151741778887,65.91505126047508,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",32
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-6-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-10-start_s-60,1.0769230769230769,0.8084679575027878,80.79508576291343,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",34
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-4-start_s-60,1.0000000000000002,0.8404082057734574,78.01360685911526,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_below_minimum"",""mae_tolerance"",""rmse_tolerance""]",74
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-6-start_s-60,0.6666666666666666,0.4808164115469151,49.360547051563834,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",72
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-8-start_s-60,0.4000000000000001,0.20204102886728761,26.734700962242925,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",70
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-10-start_s-60,0.18181818181818177,0.020410288672876125,9.771252046671625,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance""]",72
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-4-start_s-60,0.6666666666666666,0.6666666666666666,55.55555555555555,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",64
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-6-start_s-60,0.2857142857142857,0.2857142857142857,23.80952380952381,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",62
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-8-start_s-60,0.0,0.0,0.0,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",True,[],60
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-10-start_s-60,0.2222222222222222,0.2222222222222222,18.51851851851852,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",62
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-4-start_s-60,0.2857142857142857,0.4808164115469151,30.31292800394479,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",49
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-6-start_s-60,0.11764705882352941,0.08489846928149022,8.712301917226144,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",47
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-8-start_s-60,0.4,0.20204102886728753,26.73470096224292,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",45
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-45-magnitude_rps-10-start_s-60,0.6086956521739131,0.41955396691501745,44.41991483919624,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",47
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-4-start_s-60,0.0,0.34314575050761975,11.438191683587325,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""rmse_tolerance""]",34
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-6-start_s-60,0.4,0.05887450304571875,21.96248343485729,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",32
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-8-start_s-60,0.6666666666666666,0.3431457505076199,44.77152501692066,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",30
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-8-start_s-420,gradual-ramp-v1__location__transition__duration_s-60-magnitude_rps-10-start_s-60,0.8571428571428571,0.5547916179456588,61.35019678866482,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",32
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-4-start_s-60,1.1578947368421053,1.0152300043085503,91.7357369857236,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_below_minimum"",""mae_tolerance"",""rmse_tolerance""]",76
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-6-start_s-60,0.8571428571428571,0.6847476391756021,65.68206416299626,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",74
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-8-start_s-60,0.6086956521739131,0.41955396691501745,44.41991483919624,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",72
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-20-magnitude_rps-10-start_s-60,0.3999999999999999,0.20204102886728753,26.734700962242915,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",74
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-4-start_s-60,0.8571428571428571,0.8571428571428571,71.42857142857142,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",66
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-6-start_s-60,0.5,0.5,41.66666666666667,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",64
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-8-start_s-60,0.2222222222222222,0.2222222222222222,18.51851851851852,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",False,"[""mae_tolerance"",""rmse_tolerance""]",62
location,gradual-ramp-v1__location__stable__duration_s-30-magnitude_rps-10-start_s-420,gradual-ramp-v1__location__transition__duration_s-30-magnitude_rps-10-start_s-60,0.0,0.0,0.0,"{""side_a"":""stable"",""side_b"":""transition"",""support_jaccard"":0.0}",True,[],64
