trace_id,decision_offset_ms,target_offset_ms,horizon_ms,demand_time_rps,demand_time_oracle_replicas,future_target_rps,decision_time_oracle_replicas,terminal_extension
gradual-ramp-v1,384000,390000,6000,35.208333,2,33.458333,2,false
gradual-ramp-v1,385000,391000,6000,34.916667,2,33.166667,2,false
gradual-ramp-v1,386000,392000,6000,34.625000,2,32.875000,2,false
gradual-ramp-v1,387000,393000,6000,34.333333,2,32.583333,2,false
gradual-ramp-v1,388000,394000,6000,34.041667,2,32.291667,2,false
gradual-ramp-v1,389000,395000,6000,33.750000,2,32.000000,2,false
gradual-ramp-v1,390000,396000,6000,33.458333,2,31.708333,2,false
gradual-ramp-v1,391000,397000,6000,33.166667,2,31.416667,2,false
gradual-ramp-v1,392000,398000,6000,32.875000,2,31.125000,2,false
gradual-ramp-v1,393000,399000,6000,32.583333,2,30.833333,2,false
gradual-ramp-v1,394000,400000,6000,32.291667,2,30.541667,2,false
gradual-ramp-v1,395000,401000,6000,32.000000,2,30.250000,2,false
gradual-ramp-v1,396000,402000,6000,31.708333,2,29.958333,1,false
gradual-ramp-v1,397000,403000,6000,31.416667,2,29.666667,1,false
gradual-ramp-v1,398000,404000,6000,31.125000,2,29.375000,1,false
gradual-ramp-v1,399000,405000,6000,30.833333,2,29.083333,1,false
gradual-ramp-v1,400000,406000,6000,30.541667,2,28.791667,1,false
gradual-ramp-v1,401000,407000,6000,30.250000,2,28.500000,1,false
gradual-ramp-v1,402000,408000,6000,29.958333,1,28.208333,1,false
gradual-ramp-v1,403000,409000,6000,29.666667,1,27.916667,1,false
gradual-ramp-v1,404000,410000,6000,29.375000,1,27.625000,1,false
gradual-ramp-v1,405000,411000,6000,29.083333,1,27.333333,1,false
gradual-ramp-v1,406000,412000,6000,28.791667,1,27.041667,1,false
gradual-ramp-v1,407000,413000,6000,28.500000,1,26.750000,1,false
gradual-ramp-v1,408000,414000,6000,28.208333,1,26.458333,1,false
gradual-ramp-v1,409000,415000,6000,27.916667,1,26.166667,1,false
gradual-ramp-v1,410000,416000,6000,27.625000,1,25.875000,1,false
gradual-ramp-v1,411000,417000,6000,27.333333,1,25.583333,1,false
gradual-ramp-v1,412000,418000,6000,27.041667,1,25.291667,1,false
gradual-ramp-v1,413000,419000,6000,26.750000,1,25.000000,1,false
gradual-ramp-v1,414000,420000,6000,26.458333,1,25.000000,1,false
gradual-ramp-v1,415000,421000,6000,26.166667,1,25.000000,1,false
gradual-ramp-v1,416000,422000,6000,25.875000,1,25.000000,1,false
gradual-ramp-v1,417000,423000,6000,25.583333,1,25.000000,1,false
gradual-ramp-v1,418000,424000,6000,25.291667,1,25.000000,1,false
gradual-ramp-v1,419000,425000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,420000,426000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,421000,427000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,422000,428000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,423000,429000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,424000,430000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,425000,431000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,426000,432000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,427000,433000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,428000,434000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,429000,435000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,430000,436000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,431000,437000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,432000,438000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,433000,439000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,434000,440000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,435000,441000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,436000,442000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,437000,443000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,438000,444000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,439000,445000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,440000,446000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,441000,447000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,442000,448000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,443000,449000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,444000,450000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,445000,451000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,446000,452000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,447000,453000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,448000,454000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,449000,455000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,450000,456000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,451000,457000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,452000,458000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,453000,459000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,454000,460000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,455000,461000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,456000,462000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,457000,463000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,458000,464000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,459000,465000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,460000,466000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,461000,467000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,462000,468000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,463000,469000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,464000,470000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,465000,471000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,466000,472000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,467000,473000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,468000,474000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,469000,475000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,470000,476000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,471000,477000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,472000,478000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,473000,479000,6000,25.000000,1,25.000000,1,false
gradual-ramp-v1,474000,480000,6000,25.000000,1,25.000000,1,true
gradual-ramp-v1,475000,481000,6000,25.000000,1,25.000000,1,true
gradual-ramp-v1,476000,482000,6000,25.000000,1,25.000000,1,true
gradual-ramp-v1,477000,483000,6000,25.000000,1,25.000000,1,true
gradual-ramp-v1,478000,484000,6000,25.000000,1,25.000000,1,true
gradual-ramp-v1,479000,485000,6000,25.000000,1,25.000000,1,true
