request_id,scheduled_offset_us,source_second,target_rps,scheduled_requests_in_second
req-00001271,50940000,50,25.000000,25
req-00001272,50980000,50,25.000000,25
req-00001273,51019231,51,26.000000,26
req-00001274,51057692,51,26.000000,26
req-00001275,51096154,51,26.000000,26
req-00001276,51134615,51,26.000000,26
req-00001277,51173077,51,26.000000,26
req-00001278,51211538,51,26.000000,26
req-00001279,51250000,51,26.000000,26
req-00001280,51288462,51,26.000000,26
req-00001281,51326923,51,26.000000,26
req-00001282,51365385,51,26.000000,26
req-00001283,51403846,51,26.000000,26
req-00001284,51442308,51,26.000000,26
req-00001285,51480769,51,26.000000,26
req-00001286,51519231,51,26.000000,26
req-00001287,51557692,51,26.000000,26
req-00001288,51596154,51,26.000000,26
req-00001289,51634615,51,26.000000,26
req-00001290,51673077,51,26.000000,26
req-00001291,51711538,51,26.000000,26
req-00001292,51750000,51,26.000000,26
req-00001293,51788462,51,26.000000,26
req-00001294,51826923,51,26.000000,26
req-00001295,51865385,51,26.000000,26
req-00001296,51903846,51,26.000000,26
req-00001297,51942308,51,26.000000,26
req-00001298,51980769,51,26.000000,26
req-00001299,52018519,52,27.000000,27
req-00001300,52055556,52,27.000000,27
req-00001301,52092593,52,27.000000,27
req-00001302,52129630,52,27.000000,27
req-00001303,52166667,52,27.000000,27
req-00001304,52203704,52,27.000000,27
req-00001305,52240741,52,27.000000,27
req-00001306,52277778,52,27.000000,27
req-00001307,52314815,52,27.000000,27
req-00001308,52351852,52,27.000000,27
req-00001309,52388889,52,27.000000,27
req-00001310,52425926,52,27.000000,27
req-00001311,52462963,52,27.000000,27
req-00001312,52500000,52,27.000000,27
req-00001313,52537037,52,27.000000,27
req-00001314,52574074,52,27.000000,27
req-00001315,52611111,52,27.000000,27
req-00001316,52648148,52,27.000000,27
req-00001317,52685185,52,27.000000,27
req-00001318,52722222,52,27.000000,27
req-00001319,52759259,52,27.000000,27
req-00001320,52796296,52,27.000000,27
req-00001321,52833333,52,27.000000,27
req-00001322,52870370,52,27.000000,27
req-00001323,52907407,52,27.000000,27
req-00001324,52944444,52,27.000000,27
req-00001325,52981481,52,27.000000,27
req-00001326,53019231,53,26.000000,26
req-00001327,53057692,53,26.000000,26
req-00001328,53096154,53,26.000000,26
req-00001329,53134615,53,26.000000,26
req-00001330,53173077,53,26.000000,26
req-00001331,53211538,53,26.000000,26
req-00001332,53250000,53,26.000000,26
req-00001333,53288462,53,26.000000,26
req-00001334,53326923,53,26.000000,26
req-00001335,53365385,53,26.000000,26
req-00001336,53403846,53,26.000000,26
req-00001337,53442308,53,26.000000,26
req-00001338,53480769,53,26.000000,26
req-00001339,53519231,53,26.000000,26
req-00001340,53557692,53,26.000000,26
req-00001341,53596154,53,26.000000,26
req-00001342,53634615,53,26.000000,26
req-00001343,53673077,53,26.000000,26
req-00001344,53711538,53,26.000000,26
req-00001345,53750000,53,26.000000,26
req-00001346,53788462,53,26.000000,26
req-00001347,53826923,53,26.000000,26
req-00001348,53865385,53,26.000000,26
req-00001349,53903846,53,26.000000,26
req-00001350,53942308,53,26.000000,26
req-00001351,53980769,53,26.000000,26
req-00001352,54020000,54,25.000000,25
req-00001353,54060000,54,25.000000,25
req-00001354,54100000,54,25.000000,25
req-00001355,54140000,54,25.000000,25
req-00001356,54180000,54,25.000000,25
req-00001357,54220000,54,25.000000,25
req-00001358,54260000,54,25.000000,25
req-00001359,54300000,54,25.000000,25
req-00001360,54340000,54,25.000000,25
req-00001361,54380000,54,25.000000,25
req-00001362,54420000,54,25.000000,25
req-00001363,54460000,54,25.000000,25
req-00001364,54500000,54,25.000000,25
req-00001365,54540000,54,25.000000,25
req-00001366,54580000,54,25.000000,25
req-00001367,54620000,54,25.000000,25
req-00001368,54660000,54,25.000000,25
req-00001369,54700000,54,25.000000,25
req-00001370,54740000,54,25.000000,25
req-00001371,54780000,54,25.000000,25
req-00001372,54820000,54,25.000000,25
req-00001373,54860000,54,25.000000,25
req-00001374,54900000,54,25.000000,25
req-00001375,54940000,54,25.000000,25
req-00001376,54980000,54,25.000000,25
req-00001377,55020833,55,24.000000,24
req-00001378,55062500,55,24.000000,24
req-00001379,55104167,55,24.000000,24
req-00001380,55145833,55,24.000000,24
req-00001381,55187500,55,24.000000,24
req-00001382,55229167,55,24.000000,24
req-00001383,55270833,55,24.000000,24
req-00001384,55312500,55,24.000000,24
req-00001385,55354167,55,24.000000,24
req-00001386,55395833,55,24.000000,24
req-00001387,55437500,55,24.000000,24
req-00001388,55479167,55,24.000000,24
req-00001389,55520833,55,24.000000,24
req-00001390,55562500,55,24.000000,24
req-00001391,55604167,55,24.000000,24
req-00001392,55645833,55,24.000000,24
req-00001393,55687500,55,24.000000,24
req-00001394,55729167,55,24.000000,24
req-00001395,55770833,55,24.000000,24
req-00001396,55812500,55,24.000000,24
req-00001397,55854167,55,24.000000,24
req-00001398,55895833,55,24.000000,24
req-00001399,55937500,55,24.000000,24
req-00001400,55979167,55,24.000000,24
req-00001401,56021739,56,23.000000,23
req-00001402,56065217,56,23.000000,23
req-00001403,56108696,56,23.000000,23
req-00001404,56152174,56,23.000000,23
req-00001405,56195652,56,23.000000,23
req-00001406,56239130,56,23.000000,23
req-00001407,56282609,56,23.000000,23
req-00001408,56326087,56,23.000000,23
req-00001409,56369565,56,23.000000,23
req-00001410,56413043,56,23.000000,23
req-00001411,56456522,56,23.000000,23
req-00001412,56500000,56,23.000000,23
req-00001413,56543478,56,23.000000,23
req-00001414,56586957,56,23.000000,23
req-00001415,56630435,56,23.000000,23
req-00001416,56673913,56,23.000000,23
req-00001417,56717391,56,23.000000,23
req-00001418,56760870,56,23.000000,23
req-00001419,56804348,56,23.000000,23
req-00001420,56847826,56,23.000000,23
req-00001421,56891304,56,23.000000,23
req-00001422,56934783,56,23.000000,23
req-00001423,56978261,56,23.000000,23
req-00001424,57020833,57,24.000000,24
req-00001425,57062500,57,24.000000,24
req-00001426,57104167,57,24.000000,24
req-00001427,57145833,57,24.000000,24
req-00001428,57187500,57,24.000000,24
req-00001429,57229167,57,24.000000,24
req-00001430,57270833,57,24.000000,24
req-00001431,57312500,57,24.000000,24
req-00001432,57354167,57,24.000000,24
req-00001433,57395833,57,24.000000,24
req-00001434,57437500,57,24.000000,24
req-00001435,57479167,57,24.000000,24
req-00001436,57520833,57,24.000000,24
req-00001437,57562500,57,24.000000,24
req-00001438,57604167,57,24.000000,24
req-00001439,57645833,57,24.000000,24
req-00001440,57687500,57,24.000000,24
req-00001441,57729167,57,24.000000,24
req-00001442,57770833,57,24.000000,24
req-00001443,57812500,57,24.000000,24
req-00001444,57854167,57,24.000000,24
req-00001445,57895833,57,24.000000,24
req-00001446,57937500,57,24.000000,24
req-00001447,57979167,57,24.000000,24
req-00001448,58020000,58,25.000000,25
req-00001449,58060000,58,25.000000,25
req-00001450,58100000,58,25.000000,25
req-00001451,58140000,58,25.000000,25
req-00001452,58180000,58,25.000000,25
req-00001453,58220000,58,25.000000,25
req-00001454,58260000,58,25.000000,25
req-00001455,58300000,58,25.000000,25
req-00001456,58340000,58,25.000000,25
req-00001457,58380000,58,25.000000,25
req-00001458,58420000,58,25.000000,25
req-00001459,58460000,58,25.000000,25
req-00001460,58500000,58,25.000000,25
req-00001461,58540000,58,25.000000,25
req-00001462,58580000,58,25.000000,25
req-00001463,58620000,58,25.000000,25
req-00001464,58660000,58,25.000000,25
req-00001465,58700000,58,25.000000,25
req-00001466,58740000,58,25.000000,25
req-00001467,58780000,58,25.000000,25
req-00001468,58820000,58,25.000000,25
req-00001469,58860000,58,25.000000,25
req-00001470,58900000,58,25.000000,25
req-00001471,58940000,58,25.000000,25
req-00001472,58980000,58,25.000000,25
req-00001473,59019231,59,26.000000,26
req-00001474,59057692,59,26.000000,26
req-00001475,59096154,59,26.000000,26
req-00001476,59134615,59,26.000000,26
req-00001477,59173077,59,26.000000,26
req-00001478,59211538,59,26.000000,26
req-00001479,59250000,59,26.000000,26
req-00001480,59288462,59,26.000000,26
req-00001481,59326923,59,26.000000,26
req-00001482,59365385,59,26.000000,26
req-00001483,59403846,59,26.000000,26
req-00001484,59442308,59,26.000000,26
req-00001485,59480769,59,26.000000,26
req-00001486,59519231,59,26.000000,26
req-00001487,59557692,59,26.000000,26
req-00001488,59596154,59,26.000000,26
req-00001489,59634615,59,26.000000,26
req-00001490,59673077,59,26.000000,26
req-00001491,59711538,59,26.000000,26
req-00001492,59750000,59,26.000000,26
req-00001493,59788462,59,26.000000,26
req-00001494,59826923,59,26.000000,26
req-00001495,59865385,59,26.000000,26
req-00001496,59903846,59,26.000000,26
req-00001497,59942308,59,26.000000,26
req-00001498,59980769,59,26.000000,26
req-00001499,60018519,60,27.000000,27
req-00001500,60055556,60,27.000000,27
req-00001501,60092593,60,27.000000,27
req-00001502,60129630,60,27.000000,27
req-00001503,60166667,60,27.000000,27
req-00001504,60203704,60,27.000000,27
req-00001505,60240741,60,27.000000,27
req-00001506,60277778,60,27.000000,27
req-00001507,60314815,60,27.000000,27
req-00001508,60351852,60,27.000000,27
req-00001509,60388889,60,27.000000,27
req-00001510,60425926,60,27.000000,27
req-00001511,60462963,60,27.000000,27
req-00001512,60500000,60,27.000000,27
req-00001513,60537037,60,27.000000,27
req-00001514,60574074,60,27.000000,27
req-00001515,60611111,60,27.000000,27
req-00001516,60648148,60,27.000000,27
req-00001517,60685185,60,27.000000,27
req-00001518,60722222,60,27.000000,27
req-00001519,60759259,60,27.000000,27
req-00001520,60796296,60,27.000000,27
req-00001521,60833333,60,27.000000,27
req-00001522,60870370,60,27.000000,27
req-00001523,60907407,60,27.000000,27
req-00001524,60944444,60,27.000000,27
req-00001525,60981481,60,27.000000,27
req-00001526,61019231,61,26.000000,26
req-00001527,61057692,61,26.000000,26
req-00001528,61096154,61,26.000000,26
req-00001529,61134615,61,26.000000,26
req-00001530,61173077,61,26.000000,26
req-00001531,61211538,61,26.000000,26
req-00001532,61250000,61,26.000000,26
req-00001533,61288462,61,26.000000,26
req-00001534,61326923,61,26.000000,26
req-00001535,61365385,61,26.000000,26
req-00001536,61403846,61,26.000000,26
req-00001537,61442308,61,26.000000,26
req-00001538,61480769,61,26.000000,26
req-00001539,61519231,61,26.000000,26
req-00001540,61557692,61,26.000000,26
req-00001541,61596154,61,26.000000,26
req-00001542,61634615,61,26.000000,26
req-00001543,61673077,61,26.000000,26
req-00001544,61711538,61,26.000000,26
req-00001545,61750000,61,26.000000,26
req-00001546,61788462,61,26.000000,26
req-00001547,61826923,61,26.000000,26
req-00001548,61865385,61,26.000000,26
req-00001549,61903846,61,26.000000,26
req-00001550,61942308,61,26.000000,26
req-00001551,61980769,61,26.000000,26
req-00001552,62020000,62,25.000000,25
req-00001553,62060000,62,25.000000,25
req-00001554,62100000,62,25.000000,25
req-00001555,62140000,62,25.000000,25
req-00001556,62180000,62,25.000000,25
req-00001557,62220000,62,25.000000,25
req-00001558,62260000,62,25.000000,25
req-00001559,62300000,62,25.000000,25
req-00001560,62340000,62,25.000000,25
req-00001561,62380000,62,25.000000,25
req-00001562,62420000,62,25.000000,25
req-00001563,62460000,62,25.000000,25
req-00001564,62500000,62,25.000000,25
req-00001565,62540000,62,25.000000,25
req-00001566,62580000,62,25.000000,25
req-00001567,62620000,62,25.000000,25
req-00001568,62660000,62,25.000000,25
req-00001569,62700000,62,25.000000,25
req-00001570,62740000,62,25.000000,25
req-00001571,62780000,62,25.000000,25
req-00001572,62820000,62,25.000000,25
req-00001573,62860000,62,25.000000,25
req-00001574,62900000,62,25.000000,25
req-00001575,62940000,62,25.000000,25
req-00001576,62980000,62,25.000000,25
req-00001577,63020833,63,24.000000,24
req-00001578,63062500,63,24.000000,24
req-00001579,63104167,63,24.000000,24
req-00001580,63145833,63,24.000000,24
req-00001581,63187500,63,24.000000,24
req-00001582,63229167,63,24.000000,24
req-00001583,63270833,63,24.000000,24
req-00001584,63312500,63,24.000000,24
req-00001585,63354167,63,24.000000,24
req-00001586,63395833,63,24.000000,24
req-00001587,63437500,63,24.000000,24
req-00001588,63479167,63,24.000000,24
req-00001589,63520833,63,24.000000,24
req-00001590,63562500,63,24.000000,24
req-00001591,63604167,63,24.000000,24
req-00001592,63645833,63,24.000000,24
req-00001593,63687500,63,24.000000,24
req-00001594,63729167,63,24.000000,24
req-00001595,63770833,63,24.000000,24
req-00001596,63812500,63,24.000000,24
req-00001597,63854167,63,24.000000,24
req-00001598,63895833,63,24.000000,24
req-00001599,63937500,63,24.000000,24
req-00001600,63979167,63,24.000000,24
req-00001601,64021739,64,23.000000,23
req-00001602,64065217,64,23.000000,23
req-00001603,64108696,64,23.000000,23
req-00001604,64152174,64,23.000000,23
req-00001605,64195652,64,23.000000,23
req-00001606,64239130,64,23.000000,23
req-00001607,64282609,64,23.000000,23
req-00001608,64326087,64,23.000000,23
req-00001609,64369565,64,23.000000,23
req-00001610,64413043,64,23.000000,23
req-00001611,64456522,64,23.000000,23
req-00001612,64500000,64,23.000000,23
req-00001613,64543478,64,23.000000,23
req-00001614,64586957,64,23.000000,23
req-00001615,64630435,64,23.000000,23
req-00001616,64673913,64,23.000000,23
req-00001617,64717391,64,23.000000,23
req-00001618,64760870,64,23.000000,23
req-00001619,64804348,64,23.000000,23
req-00001620,64847826,64,23.000000,23
req-00001621,64891304,64,23.000000,23
req-00001622,64934783,64,23.000000,23
req-00001623,64978261,64,23.000000,23
req-00001624,65020833,65,24.000000,24
req-00001625,65062500,65,24.000000,24
req-00001626,65104167,65,24.000000,24
req-00001627,65145833,65,24.000000,24
req-00001628,65187500,65,24.000000,24
req-00001629,65229167,65,24.000000,24
req-00001630,65270833,65,24.000000,24
req-00001631,65312500,65,24.000000,24
req-00001632,65354167,65,24.000000,24
req-00001633,65395833,65,24.000000,24
req-00001634,65437500,65,24.000000,24
req-00001635,65479167,65,24.000000,24
req-00001636,65520833,65,24.000000,24
req-00001637,65562500,65,24.000000,24
req-00001638,65604167,65,24.000000,24
req-00001639,65645833,65,24.000000,24
req-00001640,65687500,65,24.000000,24
req-00001641,65729167,65,24.000000,24
req-00001642,65770833,65,24.000000,24
req-00001643,65812500,65,24.000000,24
req-00001644,65854167,65,24.000000,24
req-00001645,65895833,65,24.000000,24
req-00001646,65937500,65,24.000000,24
req-00001647,65979167,65,24.000000,24
req-00001648,66020000,66,25.000000,25
req-00001649,66060000,66,25.000000,25
req-00001650,66100000,66,25.000000,25
req-00001651,66140000,66,25.000000,25
req-00001652,66180000,66,25.000000,25
req-00001653,66220000,66,25.000000,25
req-00001654,66260000,66,25.000000,25
req-00001655,66300000,66,25.000000,25
req-00001656,66340000,66,25.000000,25
req-00001657,66380000,66,25.000000,25
req-00001658,66420000,66,25.000000,25
req-00001659,66460000,66,25.000000,25
req-00001660,66500000,66,25.000000,25
req-00001661,66540000,66,25.000000,25
req-00001662,66580000,66,25.000000,25
req-00001663,66620000,66,25.000000,25
req-00001664,66660000,66,25.000000,25
req-00001665,66700000,66,25.000000,25
req-00001666,66740000,66,25.000000,25
req-00001667,66780000,66,25.000000,25
req-00001668,66820000,66,25.000000,25
req-00001669,66860000,66,25.000000,25
req-00001670,66900000,66,25.000000,25
req-00001671,66940000,66,25.000000,25
req-00001672,66980000,66,25.000000,25
req-00001673,67019231,67,26.000000,26
req-00001674,67057692,67,26.000000,26
req-00001675,67096154,67,26.000000,26
req-00001676,67134615,67,26.000000,26
req-00001677,67173077,67,26.000000,26
req-00001678,67211538,67,26.000000,26
req-00001679,67250000,67,26.000000,26
req-00001680,67288462,67,26.000000,26
req-00001681,67326923,67,26.000000,26
req-00001682,67365385,67,26.000000,26
req-00001683,67403846,67,26.000000,26
req-00001684,67442308,67,26.000000,26
req-00001685,67480769,67,26.000000,26
req-00001686,67519231,67,26.000000,26
req-00001687,67557692,67,26.000000,26
req-00001688,67596154,67,26.000000,26
req-00001689,67634615,67,26.000000,26
req-00001690,67673077,67,26.000000,26
req-00001691,67711538,67,26.000000,26
req-00001692,67750000,67,26.000000,26
req-00001693,67788462,67,26.000000,26
req-00001694,67826923,67,26.000000,26
req-00001695,67865385,67,26.000000,26
req-00001696,67903846,67,26.000000,26
req-00001697,67942308,67,26.000000,26
req-00001698,67980769,67,26.000000,26
req-00001699,68018519,68,27.000000,27
req-00001700,68055556,68,27.000000,27
req-00001701,68092593,68,27.000000,27
req-00001702,68129630,68,27.000000,27
req-00001703,68166667,68,27.000000,27
req-00001704,68203704,68,27.000000,27
req-00001705,68240741,68,27.000000,27
req-00001706,68277778,68,27.000000,27
req-00001707,68314815,68,27.000000,27
req-00001708,68351852,68,27.000000,27
req-00001709,68388889,68,27.000000,27
req-00001710,68425926,68,27.000000,27
req-00001711,68462963,68,27.000000,27
req-00001712,68500000,68,27.000000,27
req-00001713,68537037,68,27.000000,27
req-00001714,68574074,68,27.000000,27
req-00001715,68611111,68,27.000000,27
req-00001716,68648148,68,27.000000,27
req-00001717,68685185,68,27.000000,27
req-00001718,68722222,68,27.000000,27
req-00001719,68759259,68,27.000000,27
req-00001720,68796296,68,27.000000,27
req-00001721,68833333,68,27.000000,27
req-00001722,68870370,68,27.000000,27
req-00001723,68907407,68,27.000000,27
req-00001724,68944444,68,27.000000,27
req-00001725,68981481,68,27.000000,27
req-00001726,69019231,69,26.000000,26
req-00001727,69057692,69,26.000000,26
req-00001728,69096154,69,26.000000,26
req-00001729,69134615,69,26.000000,26
req-00001730,69173077,69,26.000000,26
req-00001731,69211538,69,26.000000,26
req-00001732,69250000,69,26.000000,26
req-00001733,69288462,69,26.000000,26
req-00001734,69326923,69,26.000000,26
req-00001735,69365385,69,26.000000,26
req-00001736,69403846,69,26.000000,26
req-00001737,69442308,69,26.000000,26
req-00001738,69480769,69,26.000000,26
req-00001739,69519231,69,26.000000,26
req-00001740,69557692,69,26.000000,26
req-00001741,69596154,69,26.000000,26
req-00001742,69634615,69,26.000000,26
req-00001743,69673077,69,26.000000,26
req-00001744,69711538,69,26.000000,26
req-00001745,69750000,69,26.000000,26
req-00001746,69788462,69,26.000000,26
req-00001747,69826923,69,26.000000,26
req-00001748,69865385,69,26.000000,26
req-00001749,69903846,69,26.000000,26
req-00001750,69942308,69,26.000000,26
req-00001751,69980769,69,26.000000,26
req-00001752,70020000,70,25.000000,25
req-00001753,70060000,70,25.000000,25
req-00001754,70100000,70,25.000000,25
req-00001755,70140000,70,25.000000,25
req-00001756,70180000,70,25.000000,25
req-00001757,70220000,70,25.000000,25
req-00001758,70260000,70,25.000000,25
req-00001759,70300000,70,25.000000,25
req-00001760,70340000,70,25.000000,25
req-00001761,70380000,70,25.000000,25
req-00001762,70420000,70,25.000000,25
req-00001763,70460000,70,25.000000,25
req-00001764,70500000,70,25.000000,25
req-00001765,70540000,70,25.000000,25
req-00001766,70580000,70,25.000000,25
req-00001767,70620000,70,25.000000,25
req-00001768,70660000,70,25.000000,25
req-00001769,70700000,70,25.000000,25
req-00001770,70740000,70,25.000000,25
req-00001771,70780000,70,25.000000,25
req-00001772,70820000,70,25.000000,25
req-00001773,70860000,70,25.000000,25
req-00001774,70900000,70,25.000000,25
req-00001775,70940000,70,25.000000,25
req-00001776,70980000,70,25.000000,25
req-00001777,71020833,71,24.000000,24
req-00001778,71062500,71,24.000000,24
req-00001779,71104167,71,24.000000,24
req-00001780,71145833,71,24.000000,24
req-00001781,71187500,71,24.000000,24
req-00001782,71229167,71,24.000000,24
req-00001783,71270833,71,24.000000,24
req-00001784,71312500,71,24.000000,24
req-00001785,71354167,71,24.000000,24
req-00001786,71395833,71,24.000000,24
req-00001787,71437500,71,24.000000,24
req-00001788,71479167,71,24.000000,24
req-00001789,71520833,71,24.000000,24
req-00001790,71562500,71,24.000000,24
req-00001791,71604167,71,24.000000,24
req-00001792,71645833,71,24.000000,24
req-00001793,71687500,71,24.000000,24
req-00001794,71729167,71,24.000000,24
req-00001795,71770833,71,24.000000,24
req-00001796,71812500,71,24.000000,24
req-00001797,71854167,71,24.000000,24
req-00001798,71895833,71,24.000000,24
req-00001799,71937500,71,24.000000,24
req-00001800,71979167,71,24.000000,24
req-00001801,72021739,72,23.000000,23
req-00001802,72065217,72,23.000000,23
req-00001803,72108696,72,23.000000,23
req-00001804,72152174,72,23.000000,23
req-00001805,72195652,72,23.000000,23
req-00001806,72239130,72,23.000000,23
req-00001807,72282609,72,23.000000,23
req-00001808,72326087,72,23.000000,23
req-00001809,72369565,72,23.000000,23
req-00001810,72413043,72,23.000000,23
req-00001811,72456522,72,23.000000,23
req-00001812,72500000,72,23.000000,23
req-00001813,72543478,72,23.000000,23
req-00001814,72586957,72,23.000000,23
req-00001815,72630435,72,23.000000,23
req-00001816,72673913,72,23.000000,23
req-00001817,72717391,72,23.000000,23
req-00001818,72760870,72,23.000000,23
req-00001819,72804348,72,23.000000,23
req-00001820,72847826,72,23.000000,23
req-00001821,72891304,72,23.000000,23
req-00001822,72934783,72,23.000000,23
req-00001823,72978261,72,23.000000,23
req-00001824,73020833,73,24.000000,24
req-00001825,73062500,73,24.000000,24
req-00001826,73104167,73,24.000000,24
req-00001827,73145833,73,24.000000,24
req-00001828,73187500,73,24.000000,24
req-00001829,73229167,73,24.000000,24
req-00001830,73270833,73,24.000000,24
req-00001831,73312500,73,24.000000,24
req-00001832,73354167,73,24.000000,24
req-00001833,73395833,73,24.000000,24
req-00001834,73437500,73,24.000000,24
req-00001835,73479167,73,24.000000,24
req-00001836,73520833,73,24.000000,24
req-00001837,73562500,73,24.000000,24
req-00001838,73604167,73,24.000000,24
req-00001839,73645833,73,24.000000,24
req-00001840,73687500,73,24.000000,24
req-00001841,73729167,73,24.000000,24
req-00001842,73770833,73,24.000000,24
req-00001843,73812500,73,24.000000,24
req-00001844,73854167,73,24.000000,24
req-00001845,73895833,73,24.000000,24
req-00001846,73937500,73,24.000000,24
req-00001847,73979167,73,24.000000,24
req-00001848,74020000,74,25.000000,25
req-00001849,74060000,74,25.000000,25
req-00001850,74100000,74,25.000000,25
req-00001851,74140000,74,25.000000,25
req-00001852,74180000,74,25.000000,25
req-00001853,74220000,74,25.000000,25
req-00001854,74260000,74,25.000000,25
req-00001855,74300000,74,25.000000,25
req-00001856,74340000,74,25.000000,25
req-00001857,74380000,74,25.000000,25
req-00001858,74420000,74,25.000000,25
req-00001859,74460000,74,25.000000,25
req-00001860,74500000,74,25.000000,25
req-00001861,74540000,74,25.000000,25
req-00001862,74580000,74,25.000000,25
req-00001863,74620000,74,25.000000,25
req-00001864,74660000,74,25.000000,25
req-00001865,74700000,74,25.000000,25
req-00001866,74740000,74,25.000000,25
req-00001867,74780000,74,25.000000,25
req-00001868,74820000,74,25.000000,25
req-00001869,74860000,74,25.000000,25
req-00001870,74900000,74,25.000000,25
req-00001871,74940000,74,25.000000,25
req-00001872,74980000,74,25.000000,25
req-00001873,75019231,75,26.000000,26
req-00001874,75057692,75,26.000000,26
req-00001875,75096154,75,26.000000,26
req-00001876,75134615,75,26.000000,26
req-00001877,75173077,75,26.000000,26
req-00001878,75211538,75,26.000000,26
req-00001879,75250000,75,26.000000,26
req-00001880,75288462,75,26.000000,26
req-00001881,75326923,75,26.000000,26
req-00001882,75365385,75,26.000000,26
req-00001883,75403846,75,26.000000,26
req-00001884,75442308,75,26.000000,26
req-00001885,75480769,75,26.000000,26
req-00001886,75519231,75,26.000000,26
req-00001887,75557692,75,26.000000,26
req-00001888,75596154,75,26.000000,26
req-00001889,75634615,75,26.000000,26
req-00001890,75673077,75,26.000000,26
req-00001891,75711538,75,26.000000,26
req-00001892,75750000,75,26.000000,26
req-00001893,75788462,75,26.000000,26
req-00001894,75826923,75,26.000000,26
req-00001895,75865385,75,26.000000,26
req-00001896,75903846,75,26.000000,26
req-00001897,75942308,75,26.000000,26
req-00001898,75980769,75,26.000000,26
req-00001899,76018519,76,27.000000,27
req-00001900,76055556,76,27.000000,27
req-00001901,76092593,76,27.000000,27
req-00001902,76129630,76,27.000000,27
req-00001903,76166667,76,27.000000,27
req-00001904,76203704,76,27.000000,27
req-00001905,76240741,76,27.000000,27
req-00001906,76277778,76,27.000000,27
req-00001907,76314815,76,27.000000,27
req-00001908,76351852,76,27.000000,27
req-00001909,76388889,76,27.000000,27
req-00001910,76425926,76,27.000000,27
req-00001911,76462963,76,27.000000,27
req-00001912,76500000,76,27.000000,27
req-00001913,76537037,76,27.000000,27
req-00001914,76574074,76,27.000000,27
req-00001915,76611111,76,27.000000,27
req-00001916,76648148,76,27.000000,27
req-00001917,76685185,76,27.000000,27
req-00001918,76722222,76,27.000000,27
req-00001919,76759259,76,27.000000,27
req-00001920,76796296,76,27.000000,27
req-00001921,76833333,76,27.000000,27
req-00001922,76870370,76,27.000000,27
req-00001923,76907407,76,27.000000,27
req-00001924,76944444,76,27.000000,27
req-00001925,76981481,76,27.000000,27
req-00001926,77019231,77,26.000000,26
req-00001927,77057692,77,26.000000,26
req-00001928,77096154,77,26.000000,26
req-00001929,77134615,77,26.000000,26
req-00001930,77173077,77,26.000000,26
req-00001931,77211538,77,26.000000,26
req-00001932,77250000,77,26.000000,26
req-00001933,77288462,77,26.000000,26
req-00001934,77326923,77,26.000000,26
req-00001935,77365385,77,26.000000,26
req-00001936,77403846,77,26.000000,26
req-00001937,77442308,77,26.000000,26
req-00001938,77480769,77,26.000000,26
req-00001939,77519231,77,26.000000,26
req-00001940,77557692,77,26.000000,26
req-00001941,77596154,77,26.000000,26
req-00001942,77634615,77,26.000000,26
req-00001943,77673077,77,26.000000,26
req-00001944,77711538,77,26.000000,26
req-00001945,77750000,77,26.000000,26
req-00001946,77788462,77,26.000000,26
req-00001947,77826923,77,26.000000,26
req-00001948,77865385,77,26.000000,26
req-00001949,77903846,77,26.000000,26
req-00001950,77942308,77,26.000000,26
req-00001951,77980769,77,26.000000,26
req-00001952,78020000,78,25.000000,25
req-00001953,78060000,78,25.000000,25
req-00001954,78100000,78,25.000000,25
req-00001955,78140000,78,25.000000,25
req-00001956,78180000,78,25.000000,25
req-00001957,78220000,78,25.000000,25
req-00001958,78260000,78,25.000000,25
req-00001959,78300000,78,25.000000,25
req-00001960,78340000,78,25.000000,25
req-00001961,78380000,78,25.000000,25
req-00001962,78420000,78,25.000000,25
req-00001963,78460000,78,25.000000,25
req-00001964,78500000,78,25.000000,25
req-00001965,78540000,78,25.000000,25
req-00001966,78580000,78,25.000000,25
req-00001967,78620000,78,25.000000,25
req-00001968,78660000,78,25.000000,25
req-00001969,78700000,78,25.000000,25
req-00001970,78740000,78,25.000000,25
req-00001971,78780000,78,25.000000,25
req-00001972,78820000,78,25.000000,25
req-00001973,78860000,78,25.000000,25
req-00001974,78900000,78,25.000000,25
req-00001975,78940000,78,25.000000,25
req-00001976,78980000,78,25.000000,25
req-00001977,79020833,79,24.000000,24
req-00001978,79062500,79,24.000000,24
req-00001979,79104167,79,24.000000,24
req-00001980,79145833,79,24.000000,24
req-00001981,79187500,79,24.000000,24
req-00001982,79229167,79,24.000000,24
req-00001983,79270833,79,24.000000,24
req-00001984,79312500,79,24.000000,24
req-00001985,79354167,79,24.000000,24
req-00001986,79395833,79,24.000000,24
req-00001987,79437500,79,24.000000,24
req-00001988,79479167,79,24.000000,24
req-00001989,79520833,79,24.000000,24
req-00001990,79562500,79,24.000000,24
req-00001991,79604167,79,24.000000,24
req-00001992,79645833,79,24.000000,24
req-00001993,79687500,79,24.000000,24
req-00001994,79729167,79,24.000000,24
req-00001995,79770833,79,24.000000,24
req-00001996,79812500,79,24.000000,24
req-00001997,79854167,79,24.000000,24
req-00001998,79895833,79,24.000000,24
req-00001999,79937500,79,24.000000,24
req-00002000,79979167,79,24.000000,24
req-00002001,80021739,80,23.000000,23
req-00002002,80065217,80,23.000000,23
req-00002003,80108696,80,23.000000,23
req-00002004,80152174,80,23.000000,23
req-00002005,80195652,80,23.000000,23
